source_path,result_run_id,condition_id,agent_a_type,agent_b_model,agent_b_size,scenario_key,persona_key,speech_pattern_key,tts_engine,asr_engine,asr_search_width,task_success,route_valid,route_reaches_goal,outcome_band,outcome_rank
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_042927_b-n0001,20260713_042927_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-3d7be15d95-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,midday_transfer,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_044428_b-n0001,20260713_044428_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-3d7be15d95-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,midday_transfer,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_050203_b-n0001,20260713_050203_b-n0001,C-MT-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-c91c2746d2-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,midday_transfer,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_051746_b-n0001,20260713_051746_b-n0001,C-MT-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-c91c2746d2-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,midday_transfer,delay_sensitive_traveler,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_054207_b-n0001,20260713_054207_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-570a55f795-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,midday_transfer,risk_averse_novice,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_060106_b-n0001,20260713_060106_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-570a55f795-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_060348_b-n0001,20260713_060348_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-033ffb6b93-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,airport_connection,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_061854_b-n0001,20260713_061854_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-033ffb6b93-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,airport_connection,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_064439_b-n0001,20260713_064439_b-n0001,C-CEE-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-1eb7b6da1e-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,crowded_event_exit,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_070001_b-n0001,20260713_070001_b-n0001,C-CEE-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-1eb7b6da1e-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,crowded_event_exit,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_072024_b-n0001,20260713_072024_b-n0001,C-CEE-DST-HESIT-PIP-FWH-QQ57I-DEFAU-LRG-I0-86c8f95e2a-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,crowded_event_exit,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_073602_b-n0001,20260713_073602_b-n0001,C-CEE-DST-HESIT-PIP-FWH-QQ57I-DEFAU-LRG-I0-86c8f95e2a-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,crowded_event_exit,delay_sensitive_traveler,hesitant,piper,faster_whisper,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_075701_b-n0001,20260713_075701_b-n0001,C-CEE-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-e8054db4af-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,crowded_event_exit,risk_averse_novice,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_081718_b-n0001,20260713_081718_b-n0001,C-CEE-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-e8054db4af-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,crowded_event_exit,risk_averse_novice,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_082026_b-n0001,20260713_082026_b-n0001,C-MPCC-FC-MC-PIP-FWH-QQ57I-DEFAU-LRG-I0-f0f449142d-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_083602_b-n0001,20260713_083602_b-n0001,C-MPCC-FC-MC-PIP-FWH-QQ57I-DEFAU-LRG-I0-f0f449142d-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,mostly_clean,piper,faster_whisper,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_085324_b-n0001,20260713_085324_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-4652839b64-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_114147_b-n0001,20260713_114147_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_114547_b-n0001,20260713_114547_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_114613_b-n0001,20260713_114613_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-QQ57I-PAD-LRG-I0-8d756dccdb-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,late_event,multi_stop_errand_runner,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_115603_b-n0001,20260713_115603_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-QQ57I-PAD-LRG-I0-8d756dccdb-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,late_event,multi_stop_errand_runner,clean,piper,faster_whisper,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_115639_b-n0001,20260713_115639_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_120812_b-n0001,20260713_120812_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_121112_b-n0001,20260713_121112_b-n0001,C-HA-FC-HESIT-PIP-FWH-QQ57I-PTB-LRG-I0-497dda069e-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,hospital_appointment,focused_commuter,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_121754_b-n0001,20260713_121754_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_121929_b-n0001,20260713_121929_b-n0001,C-HA-FC-HESIT-PIP-FWH-QQ57I-PTB-LRG-I0-497dda069e-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,hospital_appointment,focused_commuter,hesitant,piper,faster_whisper,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_123331_b-n0001,20260713_123331_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_123340_b-n0001,20260713_123340_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ57I-PCC-LRG-I0-66f3ba7341-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,hospital_appointment,delay_sensitive_traveler,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_124102_b-n0001,20260713_124102_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_124227_b-n0001,20260713_124227_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_124242_b-n0001,20260713_124242_b-n0001,C-HA-DST-CLEAN-PIP-FWH-QQ57I-PCC-LRG-I0-66f3ba7341-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,hospital_appointment,delay_sensitive_traveler,clean,piper,faster_whisper,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_125331_b-n0001,20260713_125331_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_125744_b-n0001,20260713_125744_b-n0001,C-HA-MSER-CLEAN-PIP-FWH-QQ57I-PCP-LRG-I0-2888b49f3a-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,hospital_appointment,multi_stop_errand_runner,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_130349_b-n0001,20260713_130349_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_130645_b-n0001,20260713_130645_b-n0001,C-HA-MSER-CLEAN-PIP-FWH-QQ57I-PCP-LRG-I0-2888b49f3a-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,hospital_appointment,multi_stop_errand_runner,clean,piper,faster_whisper,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_131307_b-n0001,20260713_131307_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_132156_b-n0001,20260713_132156_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_132322_b-n0001,20260713_132322_b-n0001,C-MDE-DST-HESIT-PIP-FWH-QQ57I-PAP-LRG-I0-83294e7e15-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,multi_destination_errands,delay_sensitive_traveler,hesitant,file,file,6,False,True,False,semi_successful,0.5
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_132909_b-n0001,20260713_132909_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_133001_b-n0001,20260713_133001_b-n0001,C-MDE-DST-HESIT-PIP-FWH-QQ57I-PAP-LRG-I0-83294e7e15-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,multi_destination_errands,delay_sensitive_traveler,hesitant,piper,faster_whisper,6,False,True,False,semi_successful,0.5
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_211034_b-n0001_03,20260713_211034_b-n0001_03,C-AC-RAN-CLEAN-PIP-FWH-QQ57I-PAP-LRG-I0-0fca0686d4-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,airport_connection,risk_averse_novice,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_214512_b-n0001,20260713_214512_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-QQ57I-PAP-LRG-I0-0fca0686d4-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,airport_connection,risk_averse_novice,clean,piper,faster_whisper,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_223844_b-n0001,20260713_223844_b-n0001,C-AC-DST-CLEAN-PIP-FWH-QQ57I-PTB-LRG-I0-b63369c36f-T,userlm,Qwen/Qwen2.5-7B-Instruct,large,airport_connection,delay_sensitive_traveler,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\03-large-qwen2.5-7b\userlm\20260713_231035_b-n0001,20260713_231035_b-n0001,C-AC-DST-CLEAN-PIP-FWH-QQ57I-PTB-LRG-I0-b63369c36f-A,userlm,Qwen/Qwen2.5-7B-Instruct,large,airport_connection,delay_sensitive_traveler,clean,piper,faster_whisper,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_195541_b-n0001,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,crowd_averse_rider,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_195541_b-n0001_02,20260710_195541_b-n0001_02,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,midday_transfer,risk_averse_novice,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_195601_b-n0001,20260710_195601_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_195601_b-n0001_02,20260710_195601_b-n0001_02,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-db6b076adf-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,crowded_event_exit,delay_sensitive_traveler,hesitant,piper,faster_whisper,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_200803_b-n0001,20260710_200803_b-n0001,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_200831_b-n0001_02,20260710_200831_b-n0001_02,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_201032_b-n0001,20260710_201032_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-2aa0006b49-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,crowded_event_exit,risk_averse_novice,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_201202_b-n0001,20260710_201202_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-9316a45235-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,delay_sensitive_traveler,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_201202_b-n0001_02,20260710_201202_b-n0001_02,C-MPCC-DST-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-3007c4b4eb-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_201833_b-n0001,20260710_201833_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-83ccbc5057-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,airport_connection,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_201933_b-n0001,20260710_201933_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-2aa0006b49-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,crowded_event_exit,risk_averse_novice,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_202103_b-n0001,20260710_202103_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-9316a45235-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,delay_sensitive_traveler,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_202234_b-n0001,20260710_202234_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-3007c4b4eb-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,delay_sensitive_traveler,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_202403_b-n0001,20260710_202403_b-n0001,C-MPCC-FC-MC-PIP-FWH-Q05-DEFAU-SML-I0-8e28cf1b51-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_202804_b-n0001,20260710_202804_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-83ccbc5057-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,airport_connection,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_203104_b-n0001,20260710_203104_b-n0001,C-MPCC-DST-MC-PIP-VOS-Q05-DEFAU-SML-I0-005ea64965-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_203335_b-n0001,20260710_203335_b-n0001,C-MPCC-FC-MC-PIP-FWH-Q05-DEFAU-SML-I0-8e28cf1b51-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,mostly_clean,piper,faster_whisper,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_203936_b-n0001,20260710_203936_b-n0001,C-MPCC-DST-MC-PIP-VOS-Q05-DEFAU-SML-I0-005ea64965-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_204005_b-n0001,20260710_204005_b-n0001,C-MT-FC-CLEAN-PIP-FWH-Q05-DEFAU-SML-I0-164c2dbb07-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,midday_transfer,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_204736_b-n0001,20260710_204736_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-0c79a66427-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_204906_b-n0001,20260710_204906_b-n0001,C-MT-FC-CLEAN-PIP-FWH-Q05-DEFAU-SML-I0-164c2dbb07-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,midday_transfer,focused_commuter,clean,piper,faster_whisper,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_204936_b-n0001,20260710_204936_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-a3a99769a8-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,crowded_event_exit,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_205137_b-n0001,20260710_205137_b-n0001,C-MPCC-DST-SC-PIP-VOS-Q05-DEFAU-SML-I0-908c9fcae7-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_205637_b-n0001,20260710_205637_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-0c79a66427-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,hesitant,piper,vosk,6,True,True,True,successful,1.0
