job_name,job_path,job_group,coverage_strategy,result_group,generated_sequence,valid_sequence,stage_viable,invalid_stage_count,invalid_stages,valid_stage_count,total_stage_count,condition_id,pair_id,run_type,agent_a_type,agent_b_plugin,agent_b_model,agent_b_llm_size,agent_b_model_slot,agent_b_model_role,matrix_family,model_profile,model_provider,test_case_key,scenario_key,start_station,destination_station,start_time_min,persona_key,agent_a_audio_persona,agent_b_audio_persona,speech_pattern_key,configured_tts_engine,effective_tts_engine,configured_asr_engine,effective_asr_engine,asr_beam_size,network_seed,speech_performance_band,speech_performance_rank,model_param_key,objective_mode,iteration,dialogue_stagnation_limit,transfer_tolerance,channel_noise_snr_db,channel_gain_db,channel_clip_threshold,channel_dropout_rate,parameter_values_json
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,11,7,True,0,,4,4,C-MT-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-9f42bfeeab-T,P-9f42bfeeab,text_only,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,crowd_averse_rider,neutral_caller,clear_operator,mostly_clean,piper,file,vosk,file,11,77,nominal,2,temp0.7,shortest_valid_route_with_constraints,0,2,2,30.0,-2.0,0.95,0.005,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 11, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.86, ""channel_clip_threshold"": 0.95, ""channel_dropout_rate"": 0.005, ""channel_gain_db"": -2.0, ""channel_noise_snr_db"": 30.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 22.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""nominal"", ""speech_performance_profile_key"": ""nominal"", ""speech_performance_rank"": 2, ""transfer_tolerance"": 2}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,12,8,True,0,,4,4,C-MT-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-9f42bfeeab-A,P-9f42bfeeab,audio_variant,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,crowd_averse_rider,neutral_caller,clear_operator,mostly_clean,piper,piper,vosk,vosk,11,77,nominal,2,temp0.7,shortest_valid_route_with_constraints,0,2,2,30.0,-2.0,0.95,0.005,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 11, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.86, ""channel_clip_threshold"": 0.95, ""channel_dropout_rate"": 0.005, ""channel_gain_db"": -2.0, ""channel_noise_snr_db"": 30.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 22.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""nominal"", ""speech_performance_profile_key"": ""nominal"", ""speech_performance_rank"": 2, ""transfer_tolerance"": 2}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,13,9,True,0,,4,4,C-MT-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-df6dd8aa9b-T,P-df6dd8aa9b,text_only,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,delay_sensitive_traveler,degraded_caller,degraded_operator,hesitant,piper,file,vosk,file,6,42,challenging,1,temp0.7,shortest_valid_route_with_constraints,0,3,1,15.0,-6.0,0.7,0.04,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 6, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.92, ""channel_clip_threshold"": 0.7, ""channel_dropout_rate"": 0.04, ""channel_gain_db"": -6.0, ""channel_noise_snr_db"": 15.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 16.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""challenging"", ""speech_performance_profile_key"": ""challenging"", ""speech_performance_rank"": 1, ""transfer_tolerance"": 1}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,14,10,True,0,,4,4,C-MT-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-df6dd8aa9b-A,P-df6dd8aa9b,audio_variant,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,delay_sensitive_traveler,degraded_caller,degraded_operator,hesitant,piper,piper,vosk,vosk,6,42,challenging,1,temp0.7,shortest_valid_route_with_constraints,0,3,1,15.0,-6.0,0.7,0.04,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 6, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.92, ""channel_clip_threshold"": 0.7, ""channel_dropout_rate"": 0.04, ""channel_gain_db"": -6.0, ""channel_noise_snr_db"": 15.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 16.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""challenging"", ""speech_performance_profile_key"": ""challenging"", ""speech_performance_rank"": 1, ""transfer_tolerance"": 1}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,15,11,True,0,,4,4,C-MT-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-2fbdc2b30a-T,P-2fbdc2b30a,text_only,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,risk_averse_novice,barely_understandable_caller,barely_understandable_operator,severe_channel,piper,file,vosk,file,1,42,floor,0,temp0.7,shortest_valid_route_with_constraints,0,2,1,5.0,-12.0,0.35,0.15,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 1, ""asr_domain_normalization_enabled"": false, ""asr_domain_similarity_threshold"": 0.98, ""channel_clip_threshold"": 0.35, ""channel_dropout_rate"": 0.15, ""channel_gain_db"": -12.0, ""channel_noise_snr_db"": 5.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 10.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""floor"", ""speech_performance_profile_key"": ""floor"", ""speech_performance_rank"": 0, ""transfer_tolerance"": 1}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,16,12,True,0,,4,4,C-MT-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-2fbdc2b30a-A,P-2fbdc2b30a,audio_variant,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,risk_averse_novice,barely_understandable_caller,barely_understandable_operator,severe_channel,piper,piper,vosk,vosk,1,42,floor,0,temp0.7,shortest_valid_route_with_constraints,0,2,1,5.0,-12.0,0.35,0.15,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 1, ""asr_domain_normalization_enabled"": false, ""asr_domain_similarity_threshold"": 0.98, ""channel_clip_threshold"": 0.35, ""channel_dropout_rate"": 0.15, ""channel_gain_db"": -12.0, ""channel_noise_snr_db"": 5.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 10.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""floor"", ""speech_performance_profile_key"": ""floor"", ""speech_performance_rank"": 0, ""transfer_tolerance"": 1}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,17,,False,3,2;3;4,1,4,C-AC-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-9804657a4b-T,P-9804657a4b,text_only,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,airport_connection,airport_connection,Bravo,Harbor,395,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,faster_whisper,file,16,77,ceiling,3,greedy,shortest_valid_route_with_constraints,0,3,2,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 2}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,18,,False,3,2;3;4,1,4,C-AC-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-9804657a4b-A,P-9804657a4b,audio_variant,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,airport_connection,airport_connection,Bravo,Harbor,395,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,faster_whisper,faster_whisper,16,77,ceiling,3,greedy,shortest_valid_route_with_constraints,0,3,2,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 2}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,19,13,True,0,,4,4,C-AC-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-a2fe9dc3d0-T,P-a2fe9dc3d0,text_only,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,airport_connection,airport_connection,Bravo,Harbor,395,crowd_averse_rider,neutral_caller,clear_operator,mostly_clean,piper,file,vosk,file,11,42,nominal,2,nucleus0.9,shortest_valid_route_with_constraints,0,2,1,30.0,-2.0,0.95,0.005,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 11, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.86, ""channel_clip_threshold"": 0.95, ""channel_dropout_rate"": 0.005, ""channel_gain_db"": -2.0, ""channel_noise_snr_db"": 30.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 22.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""nominal"", ""speech_performance_profile_key"": ""nominal"", ""speech_performance_rank"": 2, ""transfer_tolerance"": 1}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,20,14,True,0,,4,4,C-AC-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-a2fe9dc3d0-A,P-a2fe9dc3d0,audio_variant,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,airport_connection,airport_connection,Bravo,Harbor,395,crowd_averse_rider,neutral_caller,clear_operator,mostly_clean,piper,piper,vosk,vosk,11,42,nominal,2,nucleus0.9,shortest_valid_route_with_constraints,0,2,1,30.0,-2.0,0.95,0.005,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 11, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.86, ""channel_clip_threshold"": 0.95, ""channel_dropout_rate"": 0.005, ""channel_gain_db"": -2.0, ""channel_noise_snr_db"": 30.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 22.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""nominal"", ""speech_performance_profile_key"": ""nominal"", ""speech_performance_rank"": 2, ""transfer_tolerance"": 1}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,21,,False,1,4,3,4,C-AC-DST-HESIT-PIP-FWH-QQ57I-DEFAU-LRG-I0-a3a3088d37-T,P-a3a3088d37,text_only,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,airport_connection,airport_connection,Bravo,Harbor,395,delay_sensitive_traveler,degraded_caller,degraded_operator,hesitant,piper,file,faster_whisper,file,6,77,challenging,1,greedy,shortest_valid_route_with_constraints,0,3,2,15.0,-6.0,0.7,0.04,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 6, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.92, ""channel_clip_threshold"": 0.7, ""channel_dropout_rate"": 0.04, ""channel_gain_db"": -6.0, ""channel_noise_snr_db"": 15.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 16.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""challenging"", ""speech_performance_profile_key"": ""challenging"", ""speech_performance_rank"": 1, ""transfer_tolerance"": 2}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,22,,False,1,4,3,4,C-AC-DST-HESIT-PIP-FWH-QQ57I-DEFAU-LRG-I0-a3a3088d37-A,P-a3a3088d37,audio_variant,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,airport_connection,airport_connection,Bravo,Harbor,395,delay_sensitive_traveler,degraded_caller,degraded_operator,hesitant,piper,piper,faster_whisper,faster_whisper,6,77,challenging,1,greedy,shortest_valid_route_with_constraints,0,3,2,15.0,-6.0,0.7,0.04,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 6, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.92, ""channel_clip_threshold"": 0.7, ""channel_dropout_rate"": 0.04, ""channel_gain_db"": -6.0, ""channel_noise_snr_db"": 15.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 16.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""challenging"", ""speech_performance_profile_key"": ""challenging"", ""speech_performance_rank"": 1, ""transfer_tolerance"": 2}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,23,,False,1,4,3,4,C-AC-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-5aa46fa51e-T,P-5aa46fa51e,text_only,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,airport_connection,airport_connection,Bravo,Harbor,395,risk_averse_novice,barely_understandable_caller,barely_understandable_operator,severe_channel,piper,file,vosk,file,1,77,floor,0,greedy,shortest_valid_route_with_constraints,0,3,2,5.0,-12.0,0.35,0.15,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 1, ""asr_domain_normalization_enabled"": false, ""asr_domain_similarity_threshold"": 0.98, ""channel_clip_threshold"": 0.35, ""channel_dropout_rate"": 0.15, ""channel_gain_db"": -12.0, ""channel_noise_snr_db"": 5.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 10.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""floor"", ""speech_performance_profile_key"": ""floor"", ""speech_performance_rank"": 0, ""transfer_tolerance"": 2}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,24,,False,1,4,3,4,C-AC-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-5aa46fa51e-A,P-5aa46fa51e,audio_variant,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,airport_connection,airport_connection,Bravo,Harbor,395,risk_averse_novice,barely_understandable_caller,barely_understandable_operator,severe_channel,piper,piper,vosk,vosk,1,77,floor,0,greedy,shortest_valid_route_with_constraints,0,3,2,5.0,-12.0,0.35,0.15,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 1, ""asr_domain_normalization_enabled"": false, ""asr_domain_similarity_threshold"": 0.98, ""channel_clip_threshold"": 0.35, ""channel_dropout_rate"": 0.15, ""channel_gain_db"": -12.0, ""channel_noise_snr_db"": 5.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 10.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""floor"", ""speech_performance_profile_key"": ""floor"", ""speech_performance_rank"": 0, ""transfer_tolerance"": 2}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,25,15,True,0,,4,4,C-CEE-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-22268f6ae3-T,P-22268f6ae3,text_only,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,crowded_event_exit,crowded_event_exit,Sierra,Charlie,1338,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,faster_whisper,file,16,42,ceiling,3,temp0.7,shortest_valid_route_with_constraints,0,2,2,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 2}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,26,16,True,0,,4,4,C-CEE-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-22268f6ae3-A,P-22268f6ae3,audio_variant,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,crowded_event_exit,crowded_event_exit,Sierra,Charlie,1338,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,faster_whisper,faster_whisper,16,42,ceiling,3,temp0.7,shortest_valid_route_with_constraints,0,2,2,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 2}"
transformers_large_qwen2_5_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\large\01-qwen2.5-7b.job,large,pairwise,03-large-qwen2.5-7b/tinyllama,27,17,True,0,,4,4,C-CEE-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-ec16f2a89c-T,P-ec16f2a89c,text_only,tinyllama,llm,Qwen/Qwen2.5-7B-Instruct,large,large1,large_multilingual,transformers_agent_b_speech_grid_v1,qwen2_5_7b_transformers,transformers,crowded_event_exit,crowded_event_exit,Sierra,Charlie,1338,crowd_averse_rider,neutral_caller,clear_operator,mostly_clean,piper,file,vosk,file,11,77,nominal,2,greedy,shortest_valid_route_with_constraints,0,3,1,30.0,-2.0,0.95,0.005,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""large_multilingual"", ""agent_b_model_slot"": ""large1"", ""asr_beam_size"": 11, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.86, ""channel_clip_threshold"": 0.95, ""channel_dropout_rate"": 0.005, ""channel_gain_db"": -2.0, ""channel_noise_snr_db"": 30.0, ""dialogue_stagnation_limit"": 3, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 22.0, ""network_seed"": 77, ""profile_key"": ""default"", ""speech_performance_band"": ""nominal"", ""speech_performance_profile_key"": ""nominal"", ""speech_performance_rank"": 2, ""transfer_tolerance"": 1}"
