agent_a_type,agent_b_model,agent_b_llm_size,tts_engine,asr_engine,scenario_key,persona_key,speech_pattern_key,run_type,asr_beam_size,network_seed,agent_a_audio_persona,agent_b_audio_persona,speech_performance_band,transfer_tolerance,dialogue_stagnation_limit,planned_condition_count,observed_condition_count,completed_condition_count,interrupted_condition_count,not_started_condition_count,successful_condition_count,task_success_rate_completed,source_runs
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,midday_transfer,distracted_multitasker,noisy_station,text_only,1,29,hesitant_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,morning_peak_cross_city,focused_commuter,clean,audio_variant,1,29,high_clarity_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,morning_peak_cross_city,focused_commuter,clean,text_only,1,29,high_clarity_caller,clear_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,morning_peak_cross_city,focused_commuter,hesitant,audio_variant,6,42,hesitant_caller,degraded_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,morning_peak_cross_city,focused_commuter,hesitant,text_only,6,42,hesitant_caller,degraded_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,morning_peak_cross_city,focused_commuter,noisy_station,audio_variant,1,42,high_clarity_caller,degraded_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,morning_peak_cross_city,focused_commuter,noisy_station,text_only,1,42,high_clarity_caller,degraded_operator,custom,,,3,1,1,0,2,1,1.0,20260705_123702_b-n0026;20260706_052055_b-n0026;20260708_130523_b-n0026
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,airport_connection,delay_sensitive_traveler,hesitant,audio_variant,6,77,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260710_224952_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,airport_connection,delay_sensitive_traveler,hesitant,text_only,6,77,degraded_caller,degraded_operator,challenging,,,1,1,0,1,0,0,,20260710_224822_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,airport_connection,focused_commuter,clean,audio_variant,16,77,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260710_222449_b-n0001_02
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,airport_connection,focused_commuter,clean,text_only,16,77,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260710_222319_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,crowded_event_exit,delay_sensitive_traveler,hesitant,audio_variant,6,77,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,1,1.0,20260710_232827_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,crowded_event_exit,delay_sensitive_traveler,hesitant,text_only,6,77,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,1,1.0,20260710_231726_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,crowded_event_exit,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260710_225423_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,crowded_event_exit,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260710_225252_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,midday_transfer,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,1,0,0,0,0.0,20260710_230625_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,midday_transfer,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,1,0,0,0,0.0,20260710_225623_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,morning_peak_cross_city,crowd_averse_rider,mostly_clean,audio_variant,11,77,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260710_222619_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,morning_peak_cross_city,crowd_averse_rider,mostly_clean,text_only,11,77,neutral_caller,clear_operator,nominal,,,1,1,0,1,0,0,,20260710_222449_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,morning_peak_cross_city,focused_commuter,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260711_001504_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260711_000430_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,morning_peak_cross_city,risk_averse_novice,severe_channel,audio_variant,1,77,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260710_225453_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,faster_whisper,morning_peak_cross_city,risk_averse_novice,severe_channel,text_only,1,77,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260710_225323_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,airport_connection,crowd_averse_rider,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260710_223621_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,airport_connection,crowd_averse_rider,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260710_222620_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,airport_connection,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260711_011337_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,airport_connection,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,0,1,0,0,,20260711_011136_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,airport_connection,risk_averse_novice,severe_channel,audio_variant,1,77,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260710_225152_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,airport_connection,risk_averse_novice,severe_channel,text_only,1,77,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,0,1,0,0,,20260710_225052_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,crowded_event_exit,crowd_averse_rider,mostly_clean,audio_variant,11,77,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260710_230555_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,crowded_event_exit,crowd_averse_rider,mostly_clean,text_only,11,77,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260710_225553_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,crowded_event_exit,risk_averse_novice,severe_channel,audio_variant,1,77,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,1,0,0,0,0.0,20260710_235830_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,crowded_event_exit,risk_averse_novice,severe_channel,text_only,1,77,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,1,0,0,1,1.0,20260710_234729_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,midday_transfer,crowd_averse_rider,mostly_clean,audio_variant,11,77,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260710_233127_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,midday_transfer,crowd_averse_rider,mostly_clean,text_only,11,77,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260710_232126_b-n0001_02
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,midday_transfer,delay_sensitive_traveler,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,0,0.0,20260710_235630_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,midday_transfer,delay_sensitive_traveler,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,1,1.0,20260710_234459_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,midday_transfer,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,1,0,0,0,0.0,20260711_010136_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,midday_transfer,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,1,0,0,0,0.0,20260711_005135_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,midday_transfer,risk_averse_novice,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,1,0,0,0,0.0,20260710_221619_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,midday_transfer,risk_averse_novice,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,1,0,0,0,0.0,20260710_220448_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,crowd_averse_rider,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,1,0,0,1,1.0,20260711_012109_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,crowd_averse_rider,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,1,0,0,1,1.0,20260711_011036_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,crowd_averse_rider,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,0,0.0,20260711_014510_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,crowd_averse_rider,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,1,1.0,20260711_013438_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,crowd_averse_rider,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,1,0,0,0,0.0,20260710_233429_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,crowd_averse_rider,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,1,0,0,0,0.0,20260710_232126_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,1,0,0,1,1.0,20260710_234829_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,1,0,0,1,1.0,20260710_233828_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,0,0.0,20260710_224022_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,1,1.0,20260710_222749_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260711_000932_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260711_000030_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,1,0,0,0,0.0,20260711_003303_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,1,0,0,1,1.0,20260711_002202_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,focused_commuter,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,13,13,13,0,0,7,0.5384615384615384,20260710_221318_b-n0001;20260710_234803_b-n0001;20260711_001301_b-n0001;20260711_001901_b-n0001;20260711_003733_b-n0001;20260711_004003_b-n0001;20260711_010106_b-n0001;20260711_012438_b-n0001;20260711_012539_b-n0001;20260711_014439_b-n0001;20260711_014809_b-n0001;20260711_020514_b-n0001;20260711_021015_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,focused_commuter,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,13,13,13,0,0,13,1.0,20260710_220317_b-n0001;20260710_233732_b-n0001;20260711_000230_b-n0001;20260711_000931_b-n0001;20260711_002702_b-n0001;20260711_003003_b-n0001;20260711_005005_b-n0001;20260711_011506_b-n0001;20260711_011506_b-n0001_02;20260711_013509_b-n0001;20260711_013739_b-n0001;20260711_015512_b-n0001;20260711_020012_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,focused_commuter,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,0,0.0,20260711_004234_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,focused_commuter,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,1,1.0,20260711_003203_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,focused_commuter,severe_channel,audio_variant,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,1,0,0,0,0.0,20260711_010706_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,focused_commuter,severe_channel,text_only,1,42,barely_understandable_caller,barely_understandable_operator,floor,,,1,1,1,0,0,1,1.0,20260711_005605_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,risk_averse_novice,clean,audio_variant,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,1,0,0,1,1.0,20260711_004736_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,risk_averse_novice,clean,text_only,16,42,high_clarity_caller,high_clarity_operator,ceiling,,,1,1,1,0,0,1,1.0,20260711_003633_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,risk_averse_novice,hesitant,audio_variant,6,42,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,0,0.0,20260711_013709_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,6,42,degraded_caller,degraded_operator,challenging,,,1,1,1,0,0,1,1.0,20260711_012638_b-n0001
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,risk_averse_novice,mostly_clean,audio_variant,11,42,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,0,0.0,20260711_011136_b-n0001_02
userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,11,42,neutral_caller,clear_operator,nominal,,,1,1,1,0,0,1,1.0,20260711_010107_b-n0001
