source_run,condition_id,model_comparison_condition_key,condition_state,agent_a_type,agent_b_model,agent_b_llm_size,tts_engine,asr_engine,run_type,scenario_key,persona_key,speech_pattern_key,agent_a_audio_persona,agent_b_audio_persona,phase_order,phase,observation_count,total_processing_sec,mean_processing_sec,maximum_processing_sec,pipeline_success_rate,error_count,misinterpreted_token_count,correction_count,valid_route_parse_rate,candidate_count,evidence_source
20260714_030243_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-f23f563228-T,MC-d53b46b1d73d,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,211.632603,23.514733666666665,31.012774,,,,,,,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,1,natural_language_generation,9,437.608707,48.62318966666666,80.208183,,,,,,,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,2,text_to_speech,9,12.275364,1.3639293333333333,1.955628,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,3,automatic_speech_recognition,9,0.373169,0.04146322222222222,0.055268,1.0,0,0,0,,,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,4,natural_language_understanding,4,0.016781,0.00419525,0.008256,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,5,dialogue_management,4,0.036948999999999996,0.009237249999999999,0.011713,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,9,12.655478,1.4061642222222224,2.001958,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,20,288.278517,14.413925850000002,57.415744,,,,,,,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,20,38.148478,1.9074239,6.364312,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,20,24.301893,1.21509465,2.165584,1.0,0,30,10,,,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,10,0.018702,0.0018702,0.007422,,,,,0.42857142857142855,,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,10,0.018099,0.0018099000000000001,0.006547,,,,,,3,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,20,62.463081,3.12315405,8.532323,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,1,natural_language_generation,5,0.04752,0.009504,0.027607,,,,,,,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,2,text_to_speech,5,14.078182,2.8156364,7.265474,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,3,automatic_speech_recognition,5,11.927552,2.3855104000000003,4.481182,1.0,0,15,0,,,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,4,natural_language_understanding,2,0.0010140000000000001,0.0005070000000000001,0.000513,,,,,0.0,,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,5,dialogue_management,2,0.000291,0.0001455,0.000157,,,,,,0,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,6,speech_pipeline,5,39.478163,7.895632600000001,15.740712,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,11,429.960436,39.087312363636364,81.001917,,,,,,,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,11,15.563173,1.4148339090909092,2.403039,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,11,0.41011200000000003,0.037282909090909096,0.06162,1.0,0,0,5,,,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,5,0.015911,0.0031822000000000005,0.006793,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,5,0.037147,0.0074294,0.012812,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,11,15.980116,1.4527378181818182,2.449875,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,1,natural_language_generation,20,469.59727499999997,23.47986375,75.419524,,,,,,,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,2,text_to_speech,20,48.439635,2.42198175,7.491993,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,3,automatic_speech_recognition,20,30.885066000000002,1.5442533,2.828618,1.0,0,49,10,,,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,4,natural_language_understanding,10,0.048832,0.0048832,0.011442,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,5,dialogue_management,10,0.05819,0.0058189999999999995,0.012352,,,,,,7,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,20,137.067022,6.8533511,13.834312,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-T,MC-97d7bf6e2bde,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,382.870635,42.54118166666667,70.845693,,,,,,,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-T,MC-97d7bf6e2bde,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,9,14.664869,1.6294298888888887,3.465438,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-T,MC-97d7bf6e2bde,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,9,0.396042,0.044004666666666664,0.114504,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-T,MC-97d7bf6e2bde,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,4,0.009331,0.00233275,0.004061,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-T,MC-97d7bf6e2bde,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,4,0.027985,0.00699625,0.009313,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-T,MC-97d7bf6e2bde,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,9,15.066157,1.6740174444444444,3.580825,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,442.533097,49.17034411111111,78.469741,,,,,,,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,9,15.283783,1.698198111111111,2.930283,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,9,0.393208,0.04368977777777778,0.063931,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,4,0.017807,0.00445175,0.008111,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,4,0.035829,0.00895725,0.012235,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_011506_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,9,15.683242,1.7425824444444444,2.994984,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_012109_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-A,MC-e4814cdf1013,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,17,461.377709,27.139865235294117,78.579308,,,,,,,runtime event telemetry; no retrospective substitution
20260711_012109_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-A,MC-e4814cdf1013,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,17,39.253913,2.3090537058823526,7.533791,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_012109_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-A,MC-e4814cdf1013,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,17,26.954211,1.5855418235294119,3.380408,1.0,0,32,11,,,runtime event telemetry; no retrospective substitution
20260711_012109_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-A,MC-e4814cdf1013,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,8,0.026428999999999998,0.0033036249999999997,0.011312,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_012109_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-A,MC-e4814cdf1013,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,8,0.025584,0.003198,0.006714,,,,,,5,runtime event telemetry; no retrospective substitution
20260711_012109_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-A,MC-e4814cdf1013,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,17,66.219801,3.8952824117647062,10.91653,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_012438_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-A,MC-c0f3da656403,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,11,383.397428,34.85431163636363,68.530001,,,,,,,runtime event telemetry; no retrospective substitution
20260711_012438_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-A,MC-c0f3da656403,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,11,28.560789,2.5964353636363637,7.187551,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_012438_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-A,MC-c0f3da656403,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,11,15.806163,1.4369239090909092,2.483982,1.0,0,27,8,,,runtime event telemetry; no retrospective substitution
20260711_012438_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-A,MC-c0f3da656403,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,5,0.015302,0.0030604,0.006477,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_012438_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-A,MC-c0f3da656403,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,5,0.028511,0.0057022,0.009783,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_012438_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-eb4da7d0a8-A,MC-c0f3da656403,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,11,44.375815,4.034165000000001,9.673966,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_012539_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,15,407.533599,27.1689066,76.20096,,,,,,,runtime event telemetry; no retrospective substitution
20260711_012539_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,15,37.868993,2.5245995333333338,6.848658,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_012539_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,15,24.92903,1.6619353333333333,2.578229,1.0,0,29,9,,,runtime event telemetry; no retrospective substitution
20260711_012539_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,7,0.031245,0.004463571428571429,0.01338,,,,,0.8,,runtime event telemetry; no retrospective substitution
20260711_012539_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,7,0.025406,0.0036294285714285716,0.010956,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_012539_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,15,62.809294,4.187286266666667,9.371571,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_012638_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-294a9024e3-T,MC-af84c9ce2bae,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,hesitant,degraded_caller,degraded_operator,1,natural_language_generation,9,442.934618,49.21495755555556,77.15228,,,,,,,runtime event telemetry; no retrospective substitution
20260711_012638_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-294a9024e3-T,MC-af84c9ce2bae,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,hesitant,degraded_caller,degraded_operator,2,text_to_speech,9,14.604296999999999,1.6226996666666667,2.166934,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_012638_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-294a9024e3-T,MC-af84c9ce2bae,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,hesitant,degraded_caller,degraded_operator,3,automatic_speech_recognition,9,0.41571800000000003,0.04619088888888889,0.065431,1.0,0,1,0,,,runtime event telemetry; no retrospective substitution
