source_run,source_path,condition_id,condition_state,model_comparison_condition_key,pair_id,outcome,task_success,execution_status,failure_phase,pipeline_failure_type,scenario_key,persona_key,run_type,speech_pattern_key,speech_performance_band,speech_performance_rank,agent_a_type,agent_a_audio_persona,agent_b_audio_persona,agent_b_model,agent_b_llm_size,agent_b_model_role,model_param_key,objective_mode,configured_tts_engine,configured_asr_engine,tts_engine,asr_engine,asr_search_width,asr_beam_size,network_seed,transfer_tolerance,dialogue_stagnation_limit,experiment_seed,iteration,route_valid,route_duration_min,turn_count,runtime_sec,automatic_eval_score,route_validity,constraint_satisfaction,word_error_rate,entity_error_rate,repair_success_rate,grounded_proposal_score,task_focus_score,dialogue_cost,failure_localization_score
20260713_211413_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211413_b-n0001,C-HA-AR-CLEAN-PIP-FWH-QQ515-PAD-MED-I0-f264b3e029-T,skipped_invalid_condition,MC-56b3862521eb,P-f264b3e029,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,hospital_appointment,accessibility_rider,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,False,,0.0,1.3271346688270569e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211418_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211418_b-n0001,C-AC-FC-SC-PIP-FWH-QQ515-PCP-MED-I0-53105029c4-T,skipped_invalid_condition,MC-98c71af447b5,P-53105029c4,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,focused_commuter,text_only,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,77,0,2,77,0,False,,0.0,2.468004822731018e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211434_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211434_b-n0001,C-AC-DST-HESIT-PIP-FWH-QQ515-DEFAU-MED-I0-8d8b6eca1f-T,skipped_invalid_condition,MC-7f1c998ae8da,P-8d8b6eca1f,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,delay_sensitive_traveler,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,77,2,3,77,0,False,,0.0,1.8049031496047974e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211445_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211445_b-n0001,C-HA-AR-CLEAN-PIP-FWH-QQ515-PAD-MED-I0-f264b3e029-A,skipped_invalid_condition,MC-bee7751f679b,P-f264b3e029,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,hospital_appointment,accessibility_rider,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,False,,0.0,1.2842938303947449e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211454_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211454_b-n0001,C-AC-FC-SC-PIP-FWH-QQ515-PCP-MED-I0-53105029c4-A,skipped_invalid_condition,MC-f7e3a80bde6a,P-53105029c4,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,focused_commuter,audio_variant,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,77,0,2,77,0,False,,0.0,1.521781086921692e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211510_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211510_b-n0001,C-AC-DST-HESIT-PIP-FWH-QQ515-DEFAU-MED-I0-8d8b6eca1f-A,skipped_invalid_condition,MC-d639ef20757b,P-8d8b6eca1f,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,delay_sensitive_traveler,audio_variant,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,77,2,3,77,0,False,,0.0,1.3774260878562927e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211518_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211518_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f112035dac-T,skipped_invalid_condition,MC-b168d4784933,P-f112035dac,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,2,3,42,0,False,,0.0,1.6801059246063232e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211546_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211546_b-n0001,C-AC-AR-HESIT-PIP-FWH-QQ515-PCC-MED-I0-c8f83f4280-T,skipped_invalid_condition,MC-79c7d3de6cfa,P-c8f83f4280,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,accessibility_rider,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,77,2,3,77,0,False,,0.0,2.5918707251548767e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211550_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211550_b-n0001,C-AC-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-cdd8a81b61-T,skipped_invalid_condition,MC-9941a89e624d,P-cdd8a81b61,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,risk_averse_novice,text_only,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,1,1,77,2,3,77,0,False,,0.0,1.3513490557670593e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211558_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211558_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f112035dac-A,skipped_invalid_condition,MC-9be9b8301e58,P-f112035dac,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,2,3,42,0,False,,0.0,1.2293457984924316e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211623_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211623_b-n0001,C-AC-AR-HESIT-PIP-FWH-QQ515-PCC-MED-I0-c8f83f4280-A,skipped_invalid_condition,MC-8fddd6edce2c,P-c8f83f4280,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,accessibility_rider,audio_variant,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,77,2,3,77,0,False,,0.0,1.757405698299408e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211624_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211624_b-n0001,C-AC-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-cdd8a81b61-A,skipped_invalid_condition,MC-8f9e976126dc,P-cdd8a81b61,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,risk_averse_novice,audio_variant,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,1,1,77,2,3,77,0,False,,0.0,1.2097880244255066e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211626_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211626_b-n0001,C-MDE-CAR-MC-PIP-FWH-QQ515-PSS-MED-I0-9735a0bce5-T,skipped_invalid_condition,MC-a51775d2dff6,P-9735a0bce5,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,crowd_averse_rider,text_only,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,77,1,2,77,0,False,,0.0,9.695068001747131e-07,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211650_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211650_b-n0001,C-MDE-CAR-MC-PIP-FWH-QQ515-PSS-MED-I0-9735a0bce5-A,skipped_invalid_condition,MC-a8e1f4f437c5,P-9735a0bce5,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,crowd_averse_rider,audio_variant,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,77,1,2,77,0,False,,0.0,9.899958968162537e-07,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211657_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211657_b-n0001,C-AC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-5a7f75d0f4-T,skipped_invalid_condition,MC-bbdb4e6f5cb9,P-5a7f75d0f4,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,temp0.7,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,False,,0.0,2.462416887283325e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211659_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211659_b-n0001,C-AC-MSER-HESIT-PIP-FWH-QQ515-PCC-MED-I0-8220fec537-T,skipped_invalid_condition,MC-5757a0df7bf3,P-8220fec537,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,multi_stop_errand_runner,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,77,2,3,77,0,False,,0.0,1.2973323464393616e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211716_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211716_b-n0001,C-MDE-RAN-SC-PIP-FWH-QQ515-PTB-MED-I0-7b38772751-T,skipped_invalid_condition,MC-7e72d6d5b033,P-7b38772751,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,risk_averse_novice,text_only,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,42,0,1,42,0,False,,0.0,9.201467037200928e-07,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211732_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211732_b-n0001,C-AC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-5a7f75d0f4-A,skipped_invalid_condition,MC-addedc7ec8ff,P-5a7f75d0f4,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,temp0.7,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,False,,0.0,2.68593430519104e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211733_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211733_b-n0001,C-AC-MSER-HESIT-PIP-FWH-QQ515-PCC-MED-I0-8220fec537-A,skipped_invalid_condition,MC-b022be080858,P-8220fec537,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,airport_connection,multi_stop_errand_runner,audio_variant,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,77,2,3,77,0,False,,0.0,1.5031546354293823e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211742_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211742_b-n0001,C-MDE-RAN-SC-PIP-FWH-QQ515-PTB-MED-I0-7b38772751-A,skipped_invalid_condition,MC-5148dffdb273,P-7b38772751,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,risk_averse_novice,audio_variant,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,42,0,1,42,0,False,,0.0,9.294599294662476e-07,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211810_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211810_b-n0001,C-CEE-FC-MC-PIP-FWH-QQ515-PAD-MED-I0-d701b2db40-T,skipped_invalid_condition,MC-08a33ab66f73,P-d701b2db40,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,crowded_event_exit,focused_commuter,text_only,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,123,1,2,123,0,False,,0.0,1.5292316675186157e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211812_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211812_b-n0001,C-MDE-AR-CLEAN-PIP-FWH-QQ515-PCP-MED-I0-7053917b4e-T,skipped_invalid_condition,MC-d91a3e33ca26,P-7053917b4e,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,accessibility_rider,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,2,42,0,False,,0.0,1.4863908290863037e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211848_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211848_b-n0001,C-CEE-FC-MC-PIP-FWH-QQ515-PAD-MED-I0-d701b2db40-A,skipped_invalid_condition,MC-259fc3f13b6b,P-d701b2db40,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,crowded_event_exit,focused_commuter,audio_variant,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,123,1,2,123,0,False,,0.0,1.8505379557609558e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211848_b-n0001_02,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211848_b-n0001_02,C-MDE-AR-CLEAN-PIP-FWH-QQ515-PCP-MED-I0-7053917b4e-A,skipped_invalid_condition,MC-95406033cf7a,P-7053917b4e,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,accessibility_rider,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,2,42,0,False,,0.0,1.257285475730896e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211921_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211921_b-n0001,C-MDE-MSER-CLEAN-PIP-FWH-QQ515-PAD-MED-I0-97710d5d63-T,skipped_invalid_condition,MC-4bd91cbfd4b2,P-97710d5d63,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,multi_stop_errand_runner,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,False,,0.0,1.4463439583778381e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211922_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211922_b-n0001,C-CEE-CAR-CLEAN-PIP-FWH-QQ515-PCP-MED-I0-bd0bd8775c-T,skipped_invalid_condition,MC-148e9c198e97,P-bd0bd8775c,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,crowded_event_exit,crowd_averse_rider,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,2,42,0,False,,0.0,1.1622905731201172e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211954_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211954_b-n0001,C-MDE-MSER-CLEAN-PIP-FWH-QQ515-PAD-MED-I0-97710d5d63-A,skipped_invalid_condition,MC-c4a2c7262fe3,P-97710d5d63,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,multi_destination_errands,multi_stop_errand_runner,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,False,,0.0,1.4463439583778381e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_211955_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211955_b-n0001,C-CEE-CAR-CLEAN-PIP-FWH-QQ515-PCP-MED-I0-bd0bd8775c-A,skipped_invalid_condition,MC-2fac7a8171b0,P-bd0bd8775c,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,crowded_event_exit,crowd_averse_rider,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,2,42,0,False,,0.0,1.3783574104309082e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_212028_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_212028_b-n0001,C-LE-CAR-SC-PIP-FWH-QQ515-PTB-MED-I0-6db986c6ee-T,skipped_invalid_condition,MC-04f8be96ccd7,P-6db986c6ee,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,late_event,crowd_averse_rider,text_only,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,77,0,1,77,0,False,,0.0,1.6801059246063232e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_212102_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_212102_b-n0001,C-LE-CAR-SC-PIP-FWH-QQ515-PTB-MED-I0-6db986c6ee-A,skipped_invalid_condition,MC-681f9b41a14b,P-6db986c6ee,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,late_event,crowd_averse_rider,audio_variant,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,1,1,77,0,1,77,0,False,,0.0,1.3690441846847534e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_212445_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_212445_b-n0001,C-AC-DST-CLEAN-PIP-FWH-QQ515-PTB-MED-I0-37eb65c54f-A,completed,MC-7196ea12d133,P-37eb65c54f,success,True,completed,,,airport_connection,delay_sensitive_traveler,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,1,42,0,True,37.0,8.0,933.8017876902595,0.9528,1.0,1.0,0.0597,0.1333,1.0,0.973,0.0677,8.0,1.0
20260713_214223_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_214223_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ515-PAP-MED-I0-5699d50226-T,skipped_invalid_condition,MC-546d16423e22,P-5699d50226,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,crowded_event_exit,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,False,,0.0,1.4472752809524536e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_214259_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_214259_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ515-PAP-MED-I0-5699d50226-A,skipped_invalid_condition,MC-8fc57bc0cb8f,P-5699d50226,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,crowded_event_exit,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,False,,0.0,1.4239922165870667e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_214335_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_214335_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ515-PTB-MED-I0-c8919da459-T,skipped_invalid_condition,MC-17f559b4b3ce,P-c8919da459,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,crowded_event_exit,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,1,42,0,False,,0.0,1.925043761730194e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_214411_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_214411_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ515-PTB-MED-I0-c8919da459-A,skipped_invalid_condition,MC-61c82b0b81ff,P-c8919da459,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,crowded_event_exit,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,0,1,42,0,False,,0.0,1.4435499906539917e-06,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
